"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"156","Native",4,28,"disamb","fp","disamb fp",7,0,226,226,0.5,0.5,226
"158","Native",4,25,"disamb","fp","disamb fp",8,0,273,273,-0.5,0.5,273
"160","Native",4,34,"disamb","fp","disamb fp",5,0,347,347,0.5,-0.5,347
"162","Native",4,38,"disamb","fp","disamb fp",5,0,262,262,0.5,-0.5,262
"164","Native",4,30,"disamb","fp","disamb fp",5,0,194,194,0.5,-0.5,194
"166","Native",4,48,"disamb","fp","disamb fp",7,0,166,166,0.5,0.5,166
"168","Native",4,27,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"170","Native",4,35,"disamb","fp","disamb fp",6,0,431,431,-0.5,-0.5,431
"172","Native",4,45,"disamb","fp","disamb fp",8,0,293,293,-0.5,0.5,293
"174","Native",4,42,"disamb","fp","disamb fp",5,0,277,277,0.5,-0.5,277
"176","Native",4,47,"disamb","fp","disamb fp",6,0,218,218,-0.5,-0.5,218
"178","Native",4,39,"disamb","fp","disamb fp",6,0,303,303,-0.5,-0.5,303
"180","Native",4,44,"disamb","fp","disamb fp",7,0,187,187,0.5,0.5,187
"182","Native",4,32,"disamb","fp","disamb fp",7,0,293,293,0.5,0.5,293
"184","Native",4,37,"disamb","fp","disamb fp",8,0,231,231,-0.5,0.5,231
"186","Native",4,46,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"188","Native",4,31,"disamb","fp","disamb fp",6,0,293,293,-0.5,-0.5,293
"190","Native",4,40,"disamb","fp","disamb fp",7,0,427,427,0.5,0.5,427
"192","Native",4,36,"disamb","fp","disamb fp",7,0,321,321,0.5,0.5,321
"193","Native",5,39,"disamb","fp","disamb fp",7,0,458,458,0.5,0.5,458
"195","Native",5,33,"disamb","fp","disamb fp",5,0,229,229,0.5,-0.5,229
"197","Native",5,30,"disamb","fp","disamb fp",6,0,149,149,-0.5,-0.5,149
"199","Native",5,46,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"201","Native",5,25,"disamb","fp","disamb fp",5,0,617,617,0.5,-0.5,617
"203","Native",5,42,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"205","Native",5,41,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"207","Native",5,36,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"209","Native",5,34,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"211","Native",5,35,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"213","Native",5,43,"disamb","fp","disamb fp",7,0,443,443,0.5,0.5,443
"215","Native",5,47,"disamb","fp","disamb fp",7,0,186,186,0.5,0.5,186
"217","Native",5,38,"disamb","fp","disamb fp",6,0,267,267,-0.5,-0.5,267
"219","Native",5,27,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"221","Native",5,45,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"223","Native",5,37,"disamb","fp","disamb fp",5,0,131,131,0.5,-0.5,131
"225","Native",5,48,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"227","Native",5,44,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"229","Native",5,26,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"231","Native",5,32,"disamb","fp","disamb fp",8,0,448,448,-0.5,0.5,448
"233","Native",5,28,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"235","Native",5,31,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"237","Native",5,29,"disamb","fp","disamb fp",5,0,244,244,0.5,-0.5,244
"239","Native",5,40,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"242","Native",6,30,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"244","Native",6,35,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"246","Native",6,43,"disamb","fp","disamb fp",8,0,264,264,-0.5,0.5,264
"248","Native",6,36,"disamb","fp","disamb fp",5,0,147,147,0.5,-0.5,147
"250","Native",6,32,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"252","Native",6,37,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"254","Native",6,47,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"256","Native",6,33,"disamb","fp","disamb fp",6,0,139,139,-0.5,-0.5,139
"258","Native",6,41,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"260","Native",6,26,"disamb","fp","disamb fp",7,0,146,146,0.5,0.5,146
"262","Native",6,39,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"264","Native",6,38,"disamb","fp","disamb fp",7,0,102,102,0.5,0.5,102
"266","Native",6,25,"disamb","fp","disamb fp",6,0,88,88,-0.5,-0.5,88
"268","Native",6,34,"disamb","fp","disamb fp",7,0,179,179,0.5,0.5,179
"270","Native",6,27,"disamb","fp","disamb fp",8,0,143,143,-0.5,0.5,143
"272","Native",6,48,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"274","Native",6,28,"disamb","fp","disamb fp",5,0,331,331,0.5,-0.5,331
"276","Native",6,31,"disamb","fp","disamb fp",8,0,183,183,-0.5,0.5,183
"278","Native",6,46,"disamb","fp","disamb fp",7,0,136,136,0.5,0.5,136
"280","Native",6,40,"disamb","fp","disamb fp",5,0,184,184,0.5,-0.5,184
"282","Native",6,42,"disamb","fp","disamb fp",7,0,179,179,0.5,0.5,179
"284","Native",6,45,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"286","Native",6,44,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"288","Native",6,29,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"289","Native",7,44,"disamb","fp","disamb fp",6,0,366,366,-0.5,-0.5,366
"291","Native",7,35,"disamb","fp","disamb fp",5,0,624,624,0.5,-0.5,624
"293","Native",7,26,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"295","Native",7,38,"disamb","fp","disamb fp",8,0,170,170,-0.5,0.5,170
"297","Native",7,28,"disamb","fp","disamb fp",6,0,222,222,-0.5,-0.5,222
"299","Native",7,45,"disamb","fp","disamb fp",7,0,199,199,0.5,0.5,199
"301","Native",7,41,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"303","Native",7,43,"disamb","fp","disamb fp",5,0,1172,1172,0.5,-0.5,1172
"305","Native",7,27,"disamb","fp","disamb fp",5,0,481,481,0.5,-0.5,481
"307","Native",7,32,"disamb","fp","disamb fp",6,0,460,460,-0.5,-0.5,460
"309","Native",7,47,"disamb","fp","disamb fp",5,0,760,760,0.5,-0.5,760
"311","Native",7,42,"disamb","fp","disamb fp",8,0,432,432,-0.5,0.5,432
"313","Native",7,29,"disamb","fp","disamb fp",7,0,393,393,0.5,0.5,393
"315","Native",7,46,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"317","Native",7,36,"disamb","fp","disamb fp",6,0,161,161,-0.5,-0.5,161
"319","Native",7,39,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"321","Native",7,48,"disamb","fp","disamb fp",6,0,243,243,-0.5,-0.5,243
"323","Native",7,33,"disamb","fp","disamb fp",7,0,516,516,0.5,0.5,516
"325","Native",7,34,"disamb","fp","disamb fp",8,0,587,587,-0.5,0.5,587
"327","Native",7,40,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"329","Native",7,30,"disamb","fp","disamb fp",8,0,257,257,-0.5,0.5,257
"331","Native",7,25,"disamb","fp","disamb fp",7,0,427,427,0.5,0.5,427
"333","Native",7,31,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"335","Native",7,37,"disamb","fp","disamb fp",7,0,180,180,0.5,0.5,180
"338","Native",8,46,"disamb","fp","disamb fp",5,0,200,200,0.5,-0.5,200
"340","Native",8,41,"disamb","fp","disamb fp",8,0,191,191,-0.5,0.5,191
"342","Native",8,39,"disamb","fp","disamb fp",6,0,352,352,-0.5,-0.5,352
"344","Native",8,35,"disamb","fp","disamb fp",6,0,369,369,-0.5,-0.5,369
"346","Native",8,26,"disamb","fp","disamb fp",5,0,417,417,0.5,-0.5,417
"348","Native",8,44,"disamb","fp","disamb fp",7,0,207,207,0.5,0.5,207
"350","Native",8,38,"disamb","fp","disamb fp",5,0,491,491,0.5,-0.5,491
"352","Native",8,28,"disamb","fp","disamb fp",7,0,529,529,0.5,0.5,529
"354","Native",8,34,"disamb","fp","disamb fp",5,0,582,582,0.5,-0.5,582
"356","Native",8,36,"disamb","fp","disamb fp",7,0,469,469,0.5,0.5,469
"358","Native",8,48,"disamb","fp","disamb fp",7,0,360,360,0.5,0.5,360
"360","Native",8,47,"disamb","fp","disamb fp",6,0,363,363,-0.5,-0.5,363
"362","Native",8,25,"disamb","fp","disamb fp",8,0,418,418,-0.5,0.5,418
"364","Native",8,43,"disamb","fp","disamb fp",6,0,264,264,-0.5,-0.5,264
"366","Native",8,42,"disamb","fp","disamb fp",5,0,360,360,0.5,-0.5,360
"368","Native",8,31,"disamb","fp","disamb fp",6,0,257,257,-0.5,-0.5,257
"370","Native",8,32,"disamb","fp","disamb fp",7,0,217,217,0.5,0.5,217
"372","Native",8,33,"disamb","fp","disamb fp",8,0,262,262,-0.5,0.5,262
"374","Native",8,27,"disamb","fp","disamb fp",6,0,409,409,-0.5,-0.5,409
"376","Native",8,45,"disamb","fp","disamb fp",8,0,255,255,-0.5,0.5,255
"378","Native",8,30,"disamb","fp","disamb fp",5,0,241,241,0.5,-0.5,241
"380","Native",8,37,"disamb","fp","disamb fp",8,0,324,324,-0.5,0.5,324
"382","Native",8,29,"disamb","fp","disamb fp",8,0,415,415,-0.5,0.5,415
"384","Native",8,40,"disamb","fp","disamb fp",7,0,378,378,0.5,0.5,378
"385","Native",9,40,"disamb","fp","disamb fp",8,0,168,168,-0.5,0.5,168
"387","Native",9,37,"disamb","fp","disamb fp",5,0,394,394,0.5,-0.5,394
"389","Native",9,42,"disamb","fp","disamb fp",6,0,252,252,-0.5,-0.5,252
"391","Native",9,39,"disamb","fp","disamb fp",7,0,237,237,0.5,0.5,237
"393","Native",9,35,"disamb","fp","disamb fp",7,0,218,218,0.5,0.5,218
"395","Native",9,38,"disamb","fp","disamb fp",6,0,166,166,-0.5,-0.5,166
"397","Native",9,26,"disamb","fp","disamb fp",6,0,381,381,-0.5,-0.5,381
"399","Native",9,32,"disamb","fp","disamb fp",8,0,412,412,-0.5,0.5,412
"401","Native",9,29,"disamb","fp","disamb fp",5,0,645,645,0.5,-0.5,645
"403","Native",9,47,"disamb","fp","disamb fp",7,0,596,596,0.5,0.5,596
"405","Native",9,36,"disamb","fp","disamb fp",8,0,334,334,-0.5,0.5,334
"407","Native",9,27,"disamb","fp","disamb fp",7,0,492,492,0.5,0.5,492
"409","Native",9,48,"disamb","fp","disamb fp",8,0,675,675,-0.5,0.5,675
"411","Native",9,28,"disamb","fp","disamb fp",8,0,379,379,-0.5,0.5,379
"413","Native",9,33,"disamb","fp","disamb fp",5,0,244,244,0.5,-0.5,244
"415","Native",9,31,"disamb","fp","disamb fp",7,0,178,178,0.5,0.5,178
"417","Native",9,43,"disamb","fp","disamb fp",7,0,332,332,0.5,0.5,332
"419","Native",9,44,"disamb","fp","disamb fp",8,0,541,541,-0.5,0.5,541
"421","Native",9,45,"disamb","fp","disamb fp",5,0,390,390,0.5,-0.5,390
"423","Native",9,46,"disamb","fp","disamb fp",6,0,427,427,-0.5,-0.5,427
"425","Native",9,30,"disamb","fp","disamb fp",6,0,280,280,-0.5,-0.5,280
"427","Native",9,25,"disamb","fp","disamb fp",5,0,301,301,0.5,-0.5,301
"429","Native",9,41,"disamb","fp","disamb fp",5,0,175,175,0.5,-0.5,175
"431","Native",9,34,"disamb","fp","disamb fp",6,0,242,242,-0.5,-0.5,242
"433","Native",10,40,"disamb","fp","disamb fp",5,0,444,444,0.5,-0.5,444
"435","Native",10,25,"disamb","fp","disamb fp",6,0,150,150,-0.5,-0.5,150
"437","Native",10,28,"disamb","fp","disamb fp",5,0,177,177,0.5,-0.5,177
"439","Native",10,29,"disamb","fp","disamb fp",6,0,241,241,-0.5,-0.5,241
"441","Native",10,47,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"443","Native",10,37,"disamb","fp","disamb fp",6,0,431,431,-0.5,-0.5,431
"445","Native",10,30,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"447","Native",10,45,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"449","Native",10,36,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"451","Native",10,26,"disamb","fp","disamb fp",7,0,284,284,0.5,0.5,284
"453","Native",10,32,"disamb","fp","disamb fp",5,0,281,281,0.5,-0.5,281
"455","Native",10,43,"disamb","fp","disamb fp",8,0,304,304,-0.5,0.5,304
"457","Native",10,33,"disamb","fp","disamb fp",6,0,181,181,-0.5,-0.5,181
"459","Native",10,31,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"461","Native",10,39,"disamb","fp","disamb fp",8,0,166,166,-0.5,0.5,166
"463","Native",10,42,"disamb","fp","disamb fp",7,0,655,655,0.5,0.5,655
"465","Native",10,48,"disamb","fp","disamb fp",5,0,800,800,0.5,-0.5,800
"467","Native",10,27,"disamb","fp","disamb fp",8,0,160,160,-0.5,0.5,160
"469","Native",10,35,"disamb","fp","disamb fp",8,0,185,185,-0.5,0.5,185
"471","Native",10,46,"disamb","fp","disamb fp",7,0,188,188,0.5,0.5,188
"473","Native",10,38,"disamb","fp","disamb fp",7,0,188,188,0.5,0.5,188
"475","Native",10,34,"disamb","fp","disamb fp",7,0,410,410,0.5,0.5,410
"477","Native",10,44,"disamb","fp","disamb fp",5,0,178,178,0.5,-0.5,178
"479","Native",10,41,"disamb","fp","disamb fp",6,0,264,264,-0.5,-0.5,264
"481","Native",11,37,"disamb","fp","disamb fp",7,0,1524,1524,0.5,0.5,NA
"483","Native",11,43,"disamb","fp","disamb fp",5,0,776,776,0.5,-0.5,776
"485","Native",11,34,"disamb","fp","disamb fp",8,0,476,476,-0.5,0.5,476
"487","Native",11,38,"disamb","fp","disamb fp",8,0,404,404,-0.5,0.5,404
"489","Native",11,26,"disamb","fp","disamb fp",8,0,214,214,-0.5,0.5,214
"491","Native",11,42,"disamb","fp","disamb fp",8,0,444,444,-0.5,0.5,444
"493","Native",11,46,"disamb","fp","disamb fp",8,0,286,286,-0.5,0.5,286
"495","Native",11,41,"disamb","fp","disamb fp",7,0,368,368,0.5,0.5,368
"497","Native",11,31,"disamb","fp","disamb fp",5,0,398,398,0.5,-0.5,398
"499","Native",11,45,"disamb","fp","disamb fp",7,0,172,172,0.5,0.5,172
"501","Native",11,35,"disamb","fp","disamb fp",5,0,708,708,0.5,-0.5,708
"503","Native",11,32,"disamb","fp","disamb fp",6,0,294,294,-0.5,-0.5,294
"505","Native",11,47,"disamb","fp","disamb fp",5,0,324,324,0.5,-0.5,324
"507","Native",11,36,"disamb","fp","disamb fp",6,0,402,402,-0.5,-0.5,402
"509","Native",11,25,"disamb","fp","disamb fp",7,0,98,98,0.5,0.5,98
"511","Native",11,30,"disamb","fp","disamb fp",8,0,672,672,-0.5,0.5,672
"513","Native",11,40,"disamb","fp","disamb fp",6,0,404,404,-0.5,-0.5,404
"515","Native",11,48,"disamb","fp","disamb fp",6,0,680,680,-0.5,-0.5,680
"517","Native",11,29,"disamb","fp","disamb fp",7,0,424,424,0.5,0.5,424
"519","Native",11,27,"disamb","fp","disamb fp",5,0,678,678,0.5,-0.5,678
"521","Native",11,33,"disamb","fp","disamb fp",7,0,410,410,0.5,0.5,410
"523","Native",11,39,"disamb","fp","disamb fp",5,0,672,672,0.5,-0.5,672
"525","Native",11,28,"disamb","fp","disamb fp",6,0,326,326,-0.5,-0.5,326
"527","Native",11,44,"disamb","fp","disamb fp",6,0,434,434,-0.5,-0.5,434
"529","Native",12,37,"disamb","fp","disamb fp",6,0,377,377,-0.5,-0.5,377
"531","Native",12,43,"disamb","fp","disamb fp",8,0,345,345,-0.5,0.5,345
"533","Native",12,25,"disamb","fp","disamb fp",6,0,168,168,-0.5,-0.5,168
"535","Native",12,26,"disamb","fp","disamb fp",7,0,268,268,0.5,0.5,268
"537","Native",12,46,"disamb","fp","disamb fp",7,1,0,NA,0.5,0.5,NA
"539","Native",12,31,"disamb","fp","disamb fp",8,0,220,220,-0.5,0.5,220
"541","Native",12,39,"disamb","fp","disamb fp",8,0,322,322,-0.5,0.5,322
"543","Native",12,38,"disamb","fp","disamb fp",7,0,179,179,0.5,0.5,179
"545","Native",12,27,"disamb","fp","disamb fp",8,0,572,572,-0.5,0.5,572
"547","Native",12,41,"disamb","fp","disamb fp",6,0,304,304,-0.5,-0.5,304
"549","Native",12,29,"disamb","fp","disamb fp",6,0,228,228,-0.5,-0.5,228
"551","Native",12,35,"disamb","fp","disamb fp",8,0,243,243,-0.5,0.5,243
"553","Native",12,40,"disamb","fp","disamb fp",5,0,311,311,0.5,-0.5,311
"555","Native",12,33,"disamb","fp","disamb fp",6,0,150,150,-0.5,-0.5,150
"557","Native",12,36,"disamb","fp","disamb fp",5,0,165,165,0.5,-0.5,165
"559","Native",12,47,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"561","Native",12,34,"disamb","fp","disamb fp",7,0,152,152,0.5,0.5,152
"563","Native",12,48,"disamb","fp","disamb fp",5,0,541,541,0.5,-0.5,541
"565","Native",12,32,"disamb","fp","disamb fp",5,0,429,429,0.5,-0.5,429
"567","Native",12,42,"disamb","fp","disamb fp",7,0,383,383,0.5,0.5,383
"569","Native",12,30,"disamb","fp","disamb fp",7,0,565,565,0.5,0.5,565
"571","Native",12,28,"disamb","fp","disamb fp",5,0,209,209,0.5,-0.5,209
"573","Native",12,44,"disamb","fp","disamb fp",5,0,313,313,0.5,-0.5,313
"575","Native",12,45,"disamb","fp","disamb fp",6,0,321,321,-0.5,-0.5,321
"578","Native",13,34,"disamb","fp","disamb fp",5,0,219,219,0.5,-0.5,219
"580","Native",13,27,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"582","Native",13,39,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"584","Native",13,40,"disamb","fp","disamb fp",7,0,276,276,0.5,0.5,276
"586","Native",13,32,"disamb","fp","disamb fp",7,0,200,200,0.5,0.5,200
"588","Native",13,46,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"590","Native",13,41,"disamb","fp","disamb fp",8,0,325,325,-0.5,0.5,325
"592","Native",13,33,"disamb","fp","disamb fp",8,0,209,209,-0.5,0.5,209
"594","Native",13,45,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"596","Native",13,36,"disamb","fp","disamb fp",7,0,406,406,0.5,0.5,406
"598","Native",13,43,"disamb","fp","disamb fp",6,0,310,310,-0.5,-0.5,310
"600","Native",13,42,"disamb","fp","disamb fp",5,0,244,244,0.5,-0.5,244
"602","Native",13,37,"disamb","fp","disamb fp",8,1,0,NA,-0.5,0.5,NA
"604","Native",13,29,"disamb","fp","disamb fp",8,0,270,270,-0.5,0.5,270
"606","Native",13,48,"disamb","fp","disamb fp",7,0,225,225,0.5,0.5,225
"608","Native",13,44,"disamb","fp","disamb fp",7,0,405,405,0.5,0.5,405
"610","Native",13,47,"disamb","fp","disamb fp",6,0,474,474,-0.5,-0.5,474
"612","Native",13,35,"disamb","fp","disamb fp",6,1,0,NA,-0.5,-0.5,NA
"614","Native",13,30,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"616","Native",13,26,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"618","Native",13,25,"disamb","fp","disamb fp",8,0,380,380,-0.5,0.5,380
"620","Native",13,38,"disamb","fp","disamb fp",5,1,0,NA,0.5,-0.5,NA
"622","Native",13,28,"disamb","fp","disamb fp",7,0,176,176,0.5,0.5,176
"624","Native",13,31,"disamb","fp","disamb fp",6,0,264,264,-0.5,-0.5,264
"626","Native",14,30,"disamb","fp","disamb fp",6,0,260,260,-0.5,-0.5,260
"628","Native",14,35,"disamb","fp","disamb fp",7,0,177,177,0.5,0.5,177
"630","Native",14,29,"disamb","fp","disamb fp",5,0,349,349,0.5,-0.5,349
"632","Native",14,40,"disamb","fp","disamb fp",8,0,521,521,-0.5,0.5,521
"634","Native",14,44,"disamb","fp","disamb fp",8,0,194,194,-0.5,0.5,194
"636","Native",14,45,"disamb","fp","disamb fp",5,0,287,287,0.5,-0.5,287
"638","Native",14,25,"disamb","fp","disamb fp",5,0,251,251,0.5,-0.5,251
